id,prd,prc,bgn,min,max,cnt,cum,code,traded_at,created_at,updated_at
1757191,1,1885,1880,1880,1885,2071,31134,001020,"2021-10-14 10:22:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757190,1,1865,1880,1865,1880,9002,40136,001020,"2021-10-14 10:23:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757189,1,1860,1865,1860,1865,1654,41790,001020,"2021-10-14 10:24:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757188,1,1870,1860,1860,1870,600,42390,001020,"2021-10-14 10:25:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757187,1,1870,1870,1870,1870,0,42390,001020,"2021-10-14 10:26:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757186,1,1870,1870,1870,1870,100,42490,001020,"2021-10-14 10:27:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757185,1,1870,1870,1870,1870,337,42827,001020,"2021-10-14 10:28:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757184,1,1870,1870,1870,1870,10,42837,001020,"2021-10-14 10:29:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757183,1,1865,1860,1860,1870,388,43225,001020,"2021-10-14 10:30:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757182,1,1865,1865,1865,1865,47,43272,001020,"2021-10-14 10:31:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757181,1,1865,1865,1865,1865,157,43429,001020,"2021-10-14 10:32:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757180,1,1865,1865,1860,1865,30,43459,001020,"2021-10-14 10:33:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757179,1,1865,1865,1865,1865,192,43651,001020,"2021-10-14 10:34:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757178,1,1855,1860,1855,1870,4765,48416,001020,"2021-10-14 10:35:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757177,1,1855,1870,1855,1870,1940,50356,001020,"2021-10-14 10:36:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757176,1,1855,1855,1855,1855,120,50476,001020,"2021-10-14 10:37:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757175,1,1855,1855,1855,1855,6,50482,001020,"2021-10-14 10:38:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757174,1,1855,1855,1855,1855,0,50482,001020,"2021-10-14 10:39:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757173,1,1870,1855,1855,1870,1001,51483,001020,"2021-10-14 10:40:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757172,1,1870,1870,1870,1870,0,51483,001020,"2021-10-14 10:41:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757171,1,1870,1870,1870,1870,0,51483,001020,"2021-10-14 10:42:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757170,1,1850,1855,1850,1855,1468,52951,001020,"2021-10-14 10:43:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757169,1,1865,1865,1865,1865,1,52952,001020,"2021-10-14 10:44:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757168,1,1855,1855,1855,1855,400,53352,001020,"2021-10-14 10:45:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757167,1,1855,1855,1855,1855,0,53352,001020,"2021-10-14 10:46:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757166,1,1855,1855,1855,1855,0,53352,001020,"2021-10-14 10:47:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757165,1,1865,1855,1855,1865,102,53454,001020,"2021-10-14 10:48:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757164,1,1865,1865,1865,1865,0,53454,001020,"2021-10-14 10:49:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757163,1,1865,1865,1865,1865,0,53454,001020,"2021-10-14 10:50:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757162,1,1865,1865,1865,1865,0,53454,001020,"2021-10-14 10:51:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757161,1,1855,1855,1850,1855,6079,59533,001020,"2021-10-14 10:52:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757160,1,1855,1855,1855,1865,1622,61155,001020,"2021-10-14 10:53:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757159,1,1855,1855,1855,1855,0,61155,001020,"2021-10-14 10:54:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757158,1,1855,1855,1855,1855,0,61155,001020,"2021-10-14 10:55:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757157,1,1865,1865,1865,1865,2,61157,001020,"2021-10-14 10:56:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757156,1,1865,1865,1865,1865,0,61157,001020,"2021-10-14 10:57:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757155,1,1865,1865,1865,1865,0,61157,001020,"2021-10-14 10:58:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757154,1,1865,1865,1865,1865,0,61157,001020,"2021-10-14 10:59:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757153,1,1865,1865,1865,1865,0,61157,001020,"2021-10-14 11:00:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757152,1,1860,1860,1860,1860,25,61182,001020,"2021-10-14 11:01:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757151,1,1860,1860,1860,1860,0,61182,001020,"2021-10-14 11:02:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757150,1,1860,1860,1860,1860,0,61182,001020,"2021-10-14 11:03:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757149,1,1860,1860,1860,1860,0,61182,001020,"2021-10-14 11:04:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757148,1,1860,1860,1860,1860,0,61182,001020,"2021-10-14 11:05:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757147,1,1860,1860,1860,1860,0,61182,001020,"2021-10-14 11:06:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757146,1,1860,1860,1860,1860,0,61182,001020,"2021-10-14 11:07:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757145,1,1860,1860,1860,1860,0,61182,001020,"2021-10-14 11:08:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757144,1,1860,1860,1860,1860,0,61182,001020,"2021-10-14 11:09:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757143,1,1860,1860,1860,1860,0,61182,001020,"2021-10-14 11:10:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757142,1,1860,1860,1860,1860,0,61182,001020,"2021-10-14 11:11:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757141,1,1860,1860,1860,1860,0,61182,001020,"2021-10-14 11:12:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757140,1,1860,1860,1860,1860,0,61182,001020,"2021-10-14 11:13:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757139,1,1860,1860,1860,1860,124,61306,001020,"2021-10-14 11:14:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757138,1,1860,1860,1860,1860,0,61306,001020,"2021-10-14 11:15:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757137,1,1860,1860,1860,1860,0,61306,001020,"2021-10-14 11:16:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757136,1,1865,1865,1865,1865,289,61595,001020,"2021-10-14 11:17:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757135,1,1865,1865,1865,1865,452,62047,001020,"2021-10-14 11:18:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757134,1,1870,1870,1870,1870,1,62048,001020,"2021-10-14 11:19:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757133,1,1870,1870,1870,1870,0,62048,001020,"2021-10-14 11:20:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757132,1,1870,1870,1870,1870,101,62149,001020,"2021-10-14 11:21:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757131,1,1870,1870,1870,1870,0,62149,001020,"2021-10-14 11:22:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757130,1,1870,1870,1870,1870,0,62149,001020,"2021-10-14 11:23:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757129,1,1870,1870,1870,1870,0,62149,001020,"2021-10-14 11:24:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757128,1,1880,1880,1880,1880,1,62150,001020,"2021-10-14 11:25:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757127,1,1880,1880,1880,1880,10,62160,001020,"2021-10-14 11:26:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757126,1,1865,1880,1865,1880,1520,63680,001020,"2021-10-14 11:27:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757125,1,1865,1865,1865,1865,0,63680,001020,"2021-10-14 11:28:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757124,1,1880,1880,1880,1880,5,63685,001020,"2021-10-14 11:29:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757123,1,1880,1880,1880,1880,0,63685,001020,"2021-10-14 11:30:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757122,1,1880,1880,1880,1880,1,63686,001020,"2021-10-14 11:31:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757121,1,1880,1880,1880,1880,0,63686,001020,"2021-10-14 11:32:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757120,1,1880,1880,1880,1880,18,63704,001020,"2021-10-14 11:33:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757119,1,1880,1880,1880,1880,0,63704,001020,"2021-10-14 11:34:00","2022-11-11 06:40:25","2022-11-11 06:40:25"
1757118,1,1880,1875,1875,1880,50,63754,001020,"2021-10-14 11:35:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757117,1,1880,1880,1880,1880,4,63758,001020,"2021-10-14 11:36:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757116,1,1880,1880,1880,1880,0,63758,001020,"2021-10-14 11:37:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757115,1,1880,1880,1880,1880,20,63778,001020,"2021-10-14 11:38:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757114,1,1870,1870,1870,1870,700,64478,001020,"2021-10-14 11:39:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757113,1,1880,1880,1880,1880,1,64479,001020,"2021-10-14 11:40:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757112,1,1870,1870,1870,1870,118,64597,001020,"2021-10-14 11:41:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757111,1,1870,1870,1870,1870,0,64597,001020,"2021-10-14 11:42:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757110,1,1880,1880,1880,1880,1,64598,001020,"2021-10-14 11:43:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757109,1,1880,1880,1880,1880,0,64598,001020,"2021-10-14 11:44:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757108,1,1880,1880,1880,1880,0,64598,001020,"2021-10-14 11:45:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757107,1,1880,1880,1880,1880,0,64598,001020,"2021-10-14 11:46:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757106,1,1880,1880,1880,1880,0,64598,001020,"2021-10-14 11:47:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757105,1,1880,1880,1880,1880,0,64598,001020,"2021-10-14 11:48:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757104,1,1880,1880,1880,1880,0,64598,001020,"2021-10-14 11:49:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757103,1,1875,1875,1875,1875,2,64600,001020,"2021-10-14 11:50:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757102,1,1875,1875,1875,1875,0,64600,001020,"2021-10-14 11:51:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757101,1,1875,1875,1875,1875,0,64600,001020,"2021-10-14 11:52:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757100,1,1875,1875,1875,1875,0,64600,001020,"2021-10-14 11:53:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757099,1,1875,1875,1875,1875,0,64600,001020,"2021-10-14 11:54:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757098,1,1875,1875,1875,1875,0,64600,001020,"2021-10-14 11:55:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757097,1,1875,1875,1875,1875,0,64600,001020,"2021-10-14 11:56:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757096,1,1875,1875,1875,1875,0,64600,001020,"2021-10-14 11:57:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757095,1,1875,1875,1875,1875,88,64688,001020,"2021-10-14 11:58:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757094,1,1875,1875,1875,1875,164,64852,001020,"2021-10-14 11:59:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757093,1,1875,1875,1875,1875,0,64852,001020,"2021-10-14 12:00:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757092,1,1875,1875,1875,1875,0,64852,001020,"2021-10-14 12:01:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757091,1,1875,1875,1875,1875,0,64852,001020,"2021-10-14 12:02:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757090,1,1875,1875,1875,1875,0,64852,001020,"2021-10-14 12:03:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757089,1,1875,1875,1875,1875,265,65117,001020,"2021-10-14 12:04:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757088,1,1875,1875,1875,1875,0,65117,001020,"2021-10-14 12:05:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757087,1,1880,1880,1880,1880,1,65118,001020,"2021-10-14 12:06:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757086,1,1880,1880,1880,1880,11,65129,001020,"2021-10-14 12:07:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757085,1,1880,1880,1880,1880,0,65129,001020,"2021-10-14 12:08:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757084,1,1880,1880,1880,1880,0,65129,001020,"2021-10-14 12:09:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757083,1,1880,1880,1880,1880,0,65129,001020,"2021-10-14 12:10:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757082,1,1875,1875,1875,1875,19,65148,001020,"2021-10-14 12:11:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757081,1,1875,1875,1875,1875,0,65148,001020,"2021-10-14 12:12:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757080,1,1875,1875,1875,1875,0,65148,001020,"2021-10-14 12:13:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757079,1,1870,1870,1870,1870,360,65508,001020,"2021-10-14 12:14:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757078,1,1870,1870,1870,1870,0,65508,001020,"2021-10-14 12:15:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757077,1,1870,1870,1870,1870,0,65508,001020,"2021-10-14 12:16:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757076,1,1870,1870,1870,1870,0,65508,001020,"2021-10-14 12:17:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757075,1,1870,1870,1870,1870,0,65508,001020,"2021-10-14 12:18:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757074,1,1870,1870,1870,1870,203,65711,001020,"2021-10-14 12:19:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757073,1,1870,1870,1870,1870,0,65711,001020,"2021-10-14 12:20:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757072,1,1870,1870,1870,1870,0,65711,001020,"2021-10-14 12:21:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757071,1,1870,1870,1870,1870,0,65711,001020,"2021-10-14 12:22:00","2022-11-11 06:40:24","2022-11-11 06:40:24"
1757070,1,1870,1870,1870,1870,0,65711,001020,"2021-10-14 12:23:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757069,1,1870,1870,1870,1870,5,65716,001020,"2021-10-14 12:24:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757068,1,1870,1870,1870,1870,79,65795,001020,"2021-10-14 12:25:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757067,1,1870,1870,1870,1870,1137,66932,001020,"2021-10-14 12:26:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757066,1,1870,1870,1870,1870,646,67578,001020,"2021-10-14 12:27:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757065,1,1870,1870,1870,1870,0,67578,001020,"2021-10-14 12:28:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757064,1,1875,1870,1870,1875,76,67654,001020,"2021-10-14 12:29:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757063,1,1875,1875,1875,1875,0,67654,001020,"2021-10-14 12:30:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757062,1,1875,1875,1875,1875,0,67654,001020,"2021-10-14 12:31:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757061,1,1875,1875,1875,1875,0,67654,001020,"2021-10-14 12:32:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757060,1,1875,1865,1865,1875,11,67665,001020,"2021-10-14 12:33:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757059,1,1875,1875,1875,1875,0,67665,001020,"2021-10-14 12:34:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757058,1,1875,1875,1875,1875,0,67665,001020,"2021-10-14 12:35:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757057,1,1875,1875,1875,1875,0,67665,001020,"2021-10-14 12:36:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757056,1,1875,1875,1875,1875,0,67665,001020,"2021-10-14 12:37:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757055,1,1875,1875,1875,1875,0,67665,001020,"2021-10-14 12:38:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757054,1,1875,1875,1875,1875,0,67665,001020,"2021-10-14 12:39:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757053,1,1880,1875,1875,1880,932,68597,001020,"2021-10-14 12:40:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757052,1,1880,1880,1880,1880,0,68597,001020,"2021-10-14 12:41:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757051,1,1880,1880,1880,1880,0,68597,001020,"2021-10-14 12:42:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757050,1,1885,1880,1880,1885,2000,70597,001020,"2021-10-14 12:43:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757049,1,1885,1885,1885,1885,42,70639,001020,"2021-10-14 12:44:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757048,1,1885,1885,1885,1885,0,70639,001020,"2021-10-14 12:45:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757047,1,1885,1885,1885,1885,200,70839,001020,"2021-10-14 12:46:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757046,1,1885,1885,1885,1885,20,70859,001020,"2021-10-14 12:47:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757045,1,1885,1885,1885,1885,133,70992,001020,"2021-10-14 12:48:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757044,1,1895,1890,1890,1895,2262,73254,001020,"2021-10-14 12:49:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757043,1,1895,1895,1890,1895,221,73475,001020,"2021-10-14 12:50:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757042,1,1890,1890,1890,1890,710,74185,001020,"2021-10-14 12:51:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757041,1,1890,1890,1890,1890,51,74236,001020,"2021-10-14 12:52:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757040,1,1890,1890,1890,1890,1319,75555,001020,"2021-10-14 12:53:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757039,1,1890,1890,1890,1890,6,75561,001020,"2021-10-14 12:54:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757038,1,1890,1890,1890,1890,5,75566,001020,"2021-10-14 12:55:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757037,1,1890,1890,1890,1890,84,75650,001020,"2021-10-14 12:56:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757036,1,1895,1895,1895,1895,1,75651,001020,"2021-10-14 12:57:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757035,1,1890,1895,1890,1895,595,76246,001020,"2021-10-14 12:58:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757034,1,1895,1895,1895,1895,1,76247,001020,"2021-10-14 12:59:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757033,1,1895,1895,1895,1895,0,76247,001020,"2021-10-14 13:00:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757032,1,1885,1890,1885,1890,4877,81124,001020,"2021-10-14 13:01:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757031,1,1885,1885,1885,1885,0,81124,001020,"2021-10-14 13:02:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757030,1,1880,1880,1880,1880,500,81624,001020,"2021-10-14 13:03:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757029,1,1880,1880,1880,1880,0,81624,001020,"2021-10-14 13:04:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757028,1,1875,1875,1875,1875,2000,83624,001020,"2021-10-14 13:05:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757027,1,1875,1875,1875,1875,102,83726,001020,"2021-10-14 13:06:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757026,1,1875,1875,1875,1875,4458,88184,001020,"2021-10-14 13:07:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757025,1,1875,1875,1875,1875,0,88184,001020,"2021-10-14 13:08:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757024,1,1875,1875,1875,1875,0,88184,001020,"2021-10-14 13:09:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757023,1,1870,1870,1870,1870,637,88821,001020,"2021-10-14 13:10:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757022,1,1875,1875,1875,1875,1,88822,001020,"2021-10-14 13:11:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757021,1,1875,1875,1875,1875,541,89363,001020,"2021-10-14 13:12:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757020,1,1885,1885,1885,1885,1,89364,001020,"2021-10-14 13:13:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757019,1,1885,1885,1885,1885,0,89364,001020,"2021-10-14 13:14:00","2022-11-11 06:40:23","2022-11-11 06:40:23"
1757018,1,1885,1885,1885,1885,0,89364,001020,"2021-10-14 13:15:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757017,1,1885,1885,1885,1885,0,89364,001020,"2021-10-14 13:16:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757016,1,1885,1885,1885,1885,49,89413,001020,"2021-10-14 13:17:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757015,1,1885,1885,1885,1885,0,89413,001020,"2021-10-14 13:18:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757014,1,1885,1885,1885,1885,0,89413,001020,"2021-10-14 13:19:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757013,1,1885,1885,1885,1885,90,89503,001020,"2021-10-14 13:20:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757012,1,1885,1885,1885,1885,0,89503,001020,"2021-10-14 13:21:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757011,1,1870,1875,1870,1875,2000,91503,001020,"2021-10-14 13:22:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757010,1,1885,1885,1885,1885,1,91504,001020,"2021-10-14 13:23:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757009,1,1885,1885,1885,1885,3,91507,001020,"2021-10-14 13:24:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757008,1,1885,1885,1885,1885,5,91512,001020,"2021-10-14 13:25:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757007,1,1885,1885,1885,1885,220,91732,001020,"2021-10-14 13:26:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757006,1,1885,1885,1885,1885,0,91732,001020,"2021-10-14 13:27:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757005,1,1885,1885,1885,1885,61,91793,001020,"2021-10-14 13:28:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757004,1,1885,1885,1885,1885,0,91793,001020,"2021-10-14 13:29:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757003,1,1885,1885,1885,1885,1,91794,001020,"2021-10-14 13:30:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757002,1,1885,1885,1885,1885,0,91794,001020,"2021-10-14 13:31:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757001,1,1885,1885,1885,1885,0,91794,001020,"2021-10-14 13:32:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1757000,1,1885,1885,1885,1885,1100,92894,001020,"2021-10-14 13:33:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756999,1,1885,1885,1885,1885,0,92894,001020,"2021-10-14 13:34:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756998,1,1885,1885,1885,1885,2300,95194,001020,"2021-10-14 13:35:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756997,1,1890,1885,1885,1890,1902,97096,001020,"2021-10-14 13:36:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756996,1,1890,1890,1890,1890,3251,100347,001020,"2021-10-14 13:37:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756995,1,1895,1895,1895,1895,3,100350,001020,"2021-10-14 13:38:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756994,1,1895,1895,1895,1895,0,100350,001020,"2021-10-14 13:39:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756993,1,1895,1895,1895,1895,2,100352,001020,"2021-10-14 13:40:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756992,1,1895,1895,1895,1895,0,100352,001020,"2021-10-14 13:41:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756991,1,1895,1895,1895,1895,70,100422,001020,"2021-10-14 13:42:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756990,1,1895,1895,1895,1895,0,100422,001020,"2021-10-14 13:43:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756989,1,1895,1895,1895,1895,31,100453,001020,"2021-10-14 13:44:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756988,1,1895,1895,1895,1895,200,100653,001020,"2021-10-14 13:45:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756987,1,1895,1895,1895,1895,0,100653,001020,"2021-10-14 13:46:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756986,1,1895,1895,1895,1895,0,100653,001020,"2021-10-14 13:47:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756985,1,1895,1895,1895,1895,0,100653,001020,"2021-10-14 13:48:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
1756984,1,1895,1895,1895,1895,20,100673,001020,"2021-10-14 13:49:00","2022-11-11 06:40:22","2022-11-11 06:40:22"
